CustomerKey,GeographyKey,Name,BirthDate,MaritalStatus,Gender,EmailAddress,NumberChildrenAtHome,AddressLine1,DateFirstPurchase,CommuteDistance,Currency,Income
11205,612,Abby Fernandez,21/01/1954,M,F,abby13@adventure-works.com,1,8330 Glenside Court,27/07/2013,10+,USD,40000
11206,626,Blake Flores,24/03/1954,M,M,blake60@adventure-works.com,1,9410 Ferry St.,11/05/2013,10+,USD,60000
11207,635,Danielle Cox,16/01/1954,S,F,danielle12@adventure-works.com,1,2346 Wren Ave,31/01/2013,10+,USD,60000
11208,325,Maria Reed,3/08/1953,M,F,maria4@adventure-works.com,1,1413 Bridgeview St,4/03/2013,10+,USD,60000
11209,336,Allison Evans,12/07/1953,M,F,allison21@adventure-works.com,1,3515 Sutton Circle,25/03/2013,10+,USD,60000
11210,383,Edward Wood,6/12/1953,M,M,edward50@adventure-works.com,1,1039 Adelaide St.,6/05/2013,10+,USD,70000
11211,50,Samantha Russell,8/10/1960,M,F,samantha42@adventure-works.com,1,9256 Village Oaks Dr.,1/02/2013,2-5,USD,40000
11212,53,Chloe Campbell,5/05/1955,M,F,chloe4@adventure-works.com,1,3562 East Ave.,30/01/2013,2-5,USD,40000
11213,614,Stephanie Murphy,11/11/1954,S,F,stephanie11@adventure-works.com,1,5514 Grant Street,28/03/2013,10+,USD,60000
11214,545,Charles Miller,7/05/1955,S,M,charles9@adventure-works.com,1,2719 Little Dr,14/08/2013,10+,USD,60000
11215,62,Ana Perry,17/06/1961,M,F,ana7@adventure-works.com,1,3114 Arlington Way,15/02/2013,10+,USD,40000
11216,547,Jasmine Torres,17/11/1955,S,F,jasmine32@adventure-works.com,1,8328 San Francisco,15/08/2011,10+,USD,60000
11217,547,Natalie Adams,11/08/1955,S,F,natalie58@adventure-works.com,1,6592 Bent Tree Lane,10/08/2011,10+,USD,60000
11218,642,Olivia Brown,7/09/1961,S,F,olivia4@adventure-works.com,1,3964 Stony Hill Circle,28/02/2013,2-5,USD,60000
11219,553,Charles Cook,31/05/1956,M,M,charles69@adventure-works.com,1,6871 Bel Air Dr.,29/10/2013,10+,USD,60000
11220,310,Erica Huang,19/02/1961,M,F,erica5@adventure-works.com,1,9142 All Ways Drive,14/03/2013,10+,USD,60000
11221,334,Nathan Perry,8/12/1955,M,M,nathan3@adventure-works.com,2,9714 Nicholas Drive,7/04/2013,1-2,USD,70000
11222,369,Alexandra Rivera,14/02/1956,M,F,alexandra11@adventure-works.com,1,4999 Corte Segunda,1/11/2013,1-2,USD,80000
11223,52,Hailey Patterson,15/03/1957,S,F,hailey30@adventure-works.com,1,5045 Vancouver Way,29/01/2013,2-5,USD,70000
11224,612,Tiffany Li,5/03/1957,S,F,tiffany3@adventure-works.com,1,6404 Del Mar Ave,7/08/2011,10+,USD,70000
11225,635,Madison Lee,12/02/1962,M,F,madison22@adventure-works.com,1,5927 Seaview Avenue,22/06/2013,10+,USD,60000
11226,552,Sydney Ross,23/09/1962,M,F,sydney26@adventure-works.com,1,5252 Santa Fe,21/02/2013,2-5,USD,60000
11227,310,Marshall Chavez,8/08/1962,S,M,marshall35@adventure-works.com,1,9022 Estudillo Street,3/08/2011,10+,USD,60000
11228,316,Ashley Jones,16/10/1956,M,F,ashley3@adventure-works.com,1,7681 Willow Pass Road,25/10/2013,10+,USD,60000
11229,355,Adrian Stewart,1/06/1957,S,M,adrian21@adventure-works.com,2,6898 Shaw Rd.,27/07/2013,10+,USD,70000
11230,369,Amber Turner,30/09/1956,M,F,amber4@adventure-works.com,2,6345 Ridge Circle,16/07/2013,2-5,USD,70000
11231,611,Dennis Zhang,11/11/1963,M,M,dennis1@adventure-works.com,1,3951 Calle Verde Drive,10/02/2013,10+,USD,60000
11232,616,Hailey Bryant,27/03/1958,M,F,hailey38@adventure-works.com,1,2828 Rogers Ave.,20/09/2013,2-5,USD,60000
11233,299,Todd Li,6/09/1963,M,M,todd5@adventure-works.com,2,5897 Scottsdale Rd.,8/02/2013,10+,USD,70000
11234,337,Anna Griffin,19/05/1958,S,F,anna46@adventure-works.com,2,7221 Peachwillow Street,8/02/2013,10+,USD,70000
11235,607,Angel Stewart,7/08/1957,M,M,angel24@adventure-works.com,2,2585 La Salle Ct.,4/07/2013,10+,USD,70000
11236,609,Jeremy Butler,2/09/1957,S,M,jeremy29@adventure-works.com,2,8811 The Trees Dr.,3/10/2013,10+,USD,70000
11237,161,Clarence Anand,22/03/1964,S,M,clarence36@adventure-works.com,3,Welt Platz 6,5/09/2011,0-1,USD,130000
11238,232,Mayra Prasad,7/02/1964,S,F,mayra9@adventure-works.com,3,1119 Elderwood Dr.,6/01/2011,0-1,USD,130000
11239,249,Latoya Goel,2/10/1969,M,F,latoya18@adventure-works.com,4,8154 Pheasant Circle,19/01/2011,5-10,USD,130000
11240,273,Anne Hernandez,9/06/1964,M,F,anne4@adventure-works.com,3,76 Woodcrest Dr.,27/02/2011,5-10,USD,160000
11241,211,Lisa Cai,6/04/1974,S,F,lisa24@adventure-works.com,3,"102, rue de Berri",10/09/2012,5-10,USD,100000
11242,209,Larry Munoz,11/05/1963,M,M,larry9@adventure-works.com,4,Midi-Couleurs,19/09/2012,5-10,USD,110000
11243,237,Robin Alvarez,8/04/1963,M,F,robin2@adventure-works.com,3,4086 Emmons Canyon Lane,21/02/2011,0-1,USD,150000
11244,267,Alexis Coleman,22/11/1968,S,F,alexis28@adventure-works.com,3,7140 Camelback Road,12/02/2011,0-1,USD,170000
11245,132,Ricky Vazquez,26/04/1962,M,M,ricky15@adventure-works.com,4,Roßstr 9928,26/09/2011,5-10,USD,120000
11246,147,Latasha Rubio,8/04/1962,M,F,latasha21@adventure-works.com,4,Alderstr 7690,3/10/2011,5-10,USD,120000
11247,242,Claudia Zhou,4/12/1961,S,F,claudia7@adventure-works.com,4,6516 Beauer Lane,18/02/2011,0-1,USD,130000
11248,223,Tristan Alexander,22/03/1966,M,M,tristan19@adventure-works.com,4,"88, avenue des Champs-Elysées",14/07/2013,10+,USD,110000
11249,178,Cindy Patel,9/07/1966,M,F,cindy3@adventure-works.com,4,Essener Straße 123,9/10/2011,0-1,USD,130000
11250,276,Shannon Liu,8/03/1966,M,F,shannon4@adventure-works.com,4,4185 Keywood Ct.,17/03/2011,5-10,USD,170000
11251,50,Xavier Long,1/01/1938,S,M,xavier51@adventure-works.com,0,9245 Dantley Way,18/10/2013,5-10,USD,30000
11252,335,Nicholas Thompson,5/12/1937,S,M,nicholas16@adventure-works.com,0,504 O St.,14/08/2011,2-5,USD,90000
11253,69,José Hernandez,24/08/1949,M,M,josé54@adventure-works.com,0,5703 Donald Dr.,1/03/2013,1-2,USD,60000
11254,612,Johnathan Vance,31/08/1938,M,M,johnathan5@adventure-works.com,0,9430 Versailles Pl,23/11/2013,5-10,USD,70000
11255,612,Colin Lin,2/10/1938,M,M,colin8@adventure-works.com,0,6083 San Jose,23/02/2013,5-10,USD,70000
11256,626,Katelyn Hernandez,20/03/1939,M,F,katelyn42@adventure-works.com,0,7496 Deerfield Dr.,15/04/2013,5-10,USD,70000
11257,345,Jacqueline Powell,6/07/1938,S,F,jacqueline9@adventure-works.com,2,4076 Northwood Dr,24/08/2011,2-5,USD,120000
11258,352,Xavier Hill,26/12/1938,M,M,xavier26@adventure-works.com,2,2707 Virgil Street,21/05/2013,2-5,USD,120000
11259,548,Victoria Stewart,24/09/1970,M,F,victoria24@adventure-works.com,1,3623 Barquentine Court,4/09/2011,2-5,USD,100000
11260,302,Katelyn Kelly,8/04/1976,M,F,katelyn1@adventure-works.com,2,7085 Solano Drive,5/02/2013,2-5,USD,110000
11261,359,Stephanie Collins,22/10/1970,M,F,stephanie52@adventure-works.com,2,2868 Central Avenue,27/09/2011,0-1,USD,130000
11262,60,Jennifer Simmons,1/05/1975,M,F,jennifer88@adventure-works.com,3,7959 Mt. Wilson Way,27/02/2013,0-1,USD,80000
11263,612,Trinity Richardson,11/03/1970,M,F,trinity9@adventure-works.com,5,3063 Blue Jay Drive,29/08/2011,2-5,USD,90000
11264,618,Eduardo Martin,15/12/1969,S,M,eduardo13@adventure-works.com,5,5137 Pheasant Court,2/01/2013,0-1,USD,90000
11265,623,Elizabeth Jones,10/01/1970,M,F,elizabeth7@adventure-works.com,5,2253 Firestone Dr.,3/01/2013,0-1,USD,90000
11266,632,Taylor Howard,2/11/1969,S,F,taylor14@adventure-works.com,0,7396 Stratton Circle,10/09/2011,5-10,USD,90000
11267,302,David Diaz,29/09/1975,S,M,david55@adventure-works.com,2,2075 Browse Ct,17/09/2011,2-5,USD,120000
11268,312,Katelyn Carter,31/10/1969,M,F,katelyn33@adventure-works.com,2,3050 Monte Cresta Avenue,29/05/2013,1-2,USD,130000
11269,314,Ryan Foster,10/10/1975,M,M,ryan19@adventure-works.com,2,5376 Sahara Drive,22/08/2013,0-1,USD,130000
11270,334,Robert Lee,1/05/1975,M,M,robert82@adventure-works.com,2,5461 Camino Verde Ct.,10/09/2011,0-1,USD,130000
11271,360,Danielle Reed,3/12/1969,S,F,danielle23@adventure-works.com,0,6683 Carrick Ct,27/09/2011,1-2,USD,150000
11272,300,Lauren Martinez,10/05/1962,S,F,lauren35@adventure-works.com,3,4357 Tosca Way,19/09/2011,5-10,USD,70000
11273,331,Nathan Lal,31/03/1962,M,M,nathan26@adventure-works.com,1,7064 Cypress Ave,14/05/2013,10+,USD,90000
11274,609,Kyle Foster,10/10/1939,M,M,kyle11@adventure-works.com,0,5617 Landing Dr,29/08/2011,5-10,USD,50000
11275,310,Jenny Rai,18/07/1939,M,F,jenny40@adventure-works.com,0,1440 Willow Pass Dr.,30/08/2011,0-1,USD,80000
11276,49,Nancy Chapman,15/09/1974,M,F,nancy7@adventure-works.com,3,1480 Shoenic,29/01/2013,2-5,USD,80000
11277,62,Charles Jackson,7/12/1968,M,M,charles15@adventure-works.com,3,3400 Folson Drive,2/02/2013,0-1,USD,80000
11278,614,Jonathan Phillips,16/02/1969,S,M,jonathan35@adventure-works.com,0,8772 Rock Creek Way,16/09/2011,10+,USD,90000
11279,616,Amanda Cook,8/09/1974,M,F,amanda3@adventure-works.com,0,9187 Vista Del Sol,3/03/2013,10+,USD,90000
11280,626,Robert Collins,17/02/1969,M,M,robert45@adventure-works.com,0,5271 Sierra Road,1/07/2013,10+,USD,90000
11281,301,Megan Barnes,6/10/1974,S,F,megan53@adventure-works.com,2,40 Ellis St.,13/09/2011,5-10,USD,110000
11282,612,Christian Thomas,16/07/1967,M,M,christian46@adventure-works.com,4,5205 Coralie Drive,31/08/2011,1-2,USD,90000
11283,299,Arturo Lal,24/04/1968,M,M,arturo33@adventure-works.com,3,4593 Mendouno Dr.,29/05/2013,1-2,USD,110000
11284,307,Theresa Serrano,24/09/1967,M,F,theresa12@adventure-works.com,3,9007 S Royal Links Circle,6/02/2013,1-2,USD,110000
11285,322,Jeremy Anderson,15/03/1973,M,M,jeremy2@adventure-works.com,3,7655 Greer Ave,27/07/2013,2-5,USD,120000
11286,374,Hunter Griffin,31/08/1967,M,M,hunter16@adventure-works.com,0,4079 Redbird Lane,21/09/2011,2-5,USD,170000
11287,49,Henry Garcia,16/07/1966,M,M,henry16@adventure-works.com,4,3268 Hazelwood Lane,29/01/2013,5-10,USD,70000
11288,301,Cindy Sanchez,12/03/1978,M,F,cindy19@adventure-works.com,3,7062 Starflower Drive,5/03/2013,2-5,USD,110000
11289,315,Maria Carter,3/03/1972,M,F,maria53@adventure-works.com,3,8603 Elmhurst Lane,8/09/2011,0-1,USD,130000
11290,334,Katelyn Sanchez,14/08/1972,M,F,katelyn26@adventure-works.com,3,8869 Climbing Vine Court,20/09/2011,2-5,USD,130000
11291,335,Jenna Wright,1/05/1972,M,F,jenna19@adventure-works.com,3,232 Pinnacle Drive,4/09/2011,2-5,USD,130000
11292,361,Seth Phillips,5/05/1967,S,M,seth42@adventure-works.com,2,4361 Loftus Road,15/09/2011,0-1,USD,150000
11293,632,Luke Long,23/11/1960,S,M,luke28@adventure-works.com,0,3177 Dover Way,24/02/2013,1-2,USD,60000
11294,618,Dalton Clark,2/03/1961,M,M,dalton18@adventure-works.com,0,4381 Amazonas,25/09/2013,1-2,USD,60000
11295,311,Taylor Lewis,13/11/1959,S,F,taylor67@adventure-works.com,0,8827 Ward Court,25/09/2011,5-10,USD,80000
11296,616,Haley Richardson,5/04/1941,S,F,haley10@adventure-works.com,0,6203 Laurel Drive,1/09/2011,5-10,USD,50000
11297,301,Noah Coleman,1/08/1940,S,M,noah2@adventure-works.com,0,5562 Galindo Street,26/09/2011,5-10,USD,70000
11298,307,Jon Luo,30/08/1940,M,M,jon46@adventure-works.com,0,3560 River Rock Lane,12/09/2011,1-2,USD,70000
11299,301,Orlando Vazquez,29/09/1941,M,M,orlando14@adventure-works.com,0,8547 Catherine Way,26/09/2011,1-2,USD,70000
11300,54,Fernando Barnes,31/08/1965,M,M,fernando47@adventure-works.com,4,7633 Greenhills Circle,31/01/2013,1-2,USD,80000
11301,607,Cameron Rodriguez,7/12/1965,M,M,cameron38@adventure-works.com,4,1217 Mariposa,9/06/2013,5-10,USD,80000
11302,539,Spencer Russell,9/12/1971,S,M,spencer22@adventure-works.com,3,2396 Mink Court,6/09/2011,1-2,USD,90000
11303,614,Julia Coleman,10/04/1966,S,F,julia72@adventure-works.com,3,3128 Ramsey Circle,2/09/2011,1-2,USD,90000
11304,547,Julia Garcia,14/03/1971,M,F,julia38@adventure-works.com,3,6179 Mt. Hamilton Dr.,20/03/2013,5-10,USD,100000
11305,307,Sean Evans,17/12/1965,M,M,sean31@adventure-works.com,3,7118 Elliott Dr.,25/03/2013,2-5,USD,110000
11306,312,Micah Zhou,20/12/1965,M,M,micah19@adventure-works.com,3,6105 Brownstone Rd,30/06/2013,2-5,USD,110000
11307,314,Hunter Rodriguez,31/10/1965,M,M,hunter53@adventure-works.com,0,4343 Cook Street,4/09/2011,5-10,USD,80000
11308,546,Ian Gonzales,2/09/1959,M,M,ian57@adventure-works.com,0,7122 Athene Dr.,7/09/2013,1-2,USD,60000
11309,536,Victoria Lewis,10/12/1959,S,F,victoria20@adventure-works.com,0,4426 Tanager Road,9/07/2013,5-10,USD,60000
11310,360,Erin Sanders,5/07/1964,S,F,erin7@adventure-works.com,0,7541 Black Point Pl,12/08/2013,5-10,USD,70000
11311,626,Gabrielle Lopez,21/02/1959,S,F,gabrielle63@adventure-works.com,0,8619 Parkside Dr.,18/04/2013,1-2,USD,70000
11312,626,Sara Richardson,1/10/1958,S,F,sara10@adventure-works.com,0,7375 Kipling Court,17/05/2013,5-10,USD,70000
11313,632,Trevor Jenkins,27/08/1958,S,M,trevor6@adventure-works.com,0,4697 Yosemite Dr.,7/05/2013,5-10,USD,70000
11314,618,Mya Flores,16/06/1970,S,F,mya13@adventure-works.com,0,8439 Rio Grande Drive,25/02/2013,1-2,USD,70000
11315,632,Hailey Ward,31/03/1959,S,F,hailey12@adventure-works.com,0,6321 Maya,20/05/2013,1-2,USD,70000
11316,51,Luke Allen,17/05/1959,M,M,luke52@adventure-works.com,0,419 Deermeadow Way,12/01/2013,5-10,USD,60000
11317,548,Victoria Russell,14/09/1963,S,F,victoria66@adventure-works.com,0,9268 Keller Ridge,1/09/2011,5-10,USD,40000
11318,614,Jessica Wilson,25/04/1958,S,F,jessica54@adventure-works.com,0,1652 Willcrest Circle,17/10/2013,1-2,USD,40000
11319,348,Jade Bailey,23/04/1948,M,F,jade13@adventure-works.com,0,8119 Northridge Ct,9/09/2011,1-2,USD,70000
11320,325,Morgan Hill,24/12/1942,M,F,morgan19@adventure-works.com,0,6951 Harmony Way,15/06/2013,5-10,USD,80000
11321,612,Terrance Raman,5/01/1944,M,M,terrance9@adventure-works.com,0,2297 Via Valencia,23/02/2013,5-10,USD,90000
11322,611,Sydney Garcia,12/09/1943,M,F,sydney78@adventure-works.com,0,252 Hemlock Drive,24/03/2013,5-10,USD,90000
11323,314,Jose Patterson,18/12/1943,S,M,jose33@adventure-works.com,4,648 Newport Drive,10/09/2011,5-10,USD,120000
11324,325,Zachary Anderson,10/11/1944,M,M,zachary39@adventure-works.com,0,2476 Mt. Whitney Way,26/09/2011,1-2,USD,90000
11325,637,Elijah Ross,29/12/1944,S,M,elijah7@adventure-works.com,0,6679 Cornelius Dr,19/09/2011,5-10,USD,90000
11326,300,Rafael Xie,23/12/1944,M,M,rafael26@adventure-works.com,3,369 Peabody Road,15/09/2011,0-1,USD,130000
11327,301,Jaime Moreno,1/09/1945,M,M,jaime48@adventure-works.com,0,83 Mountain View Blvd,26/09/2011,5-10,USD,90000
11328,55,Julian Griffin,30/06/1945,M,M,julian20@adventure-works.com,0,7398 Withersed Lane,5/01/2013,5-10,USD,90000
11329,311,Andy Alvarez,22/01/1946,S,M,andy9@adventure-works.com,0,9466 Morning Glory Dr.,25/09/2011,5-10,USD,90000
11330,59,Ryan Thompson,10/11/1945,M,M,ryan38@adventure-works.com,4,3407 Pinon Dr.,12/02/2013,2-5,USD,110000
11331,63,Samantha Jenkins,3/01/1974,M,F,samantha32@adventure-works.com,4,1046 Cloverleaf Circle,7/02/2013,1-2,USD,90000
11332,153,Deanna Ramos,2/04/1968,S,F,deanna44@adventure-works.com,0,Roßstr 9938,15/10/2011,0-1,USD,10000
11333,261,Emily Miller,7/01/1968,M,F,emily6@adventure-works.com,0,9075 Calle Verde,21/03/2011,0-1,USD,20000
11334,269,Nicole Brown,19/09/1966,M,F,nicole4@adventure-works.com,0,1135 W St.,4/03/2011,0-1,USD,10000
11335,120,Carla Raman,18/12/1977,M,F,carla14@adventure-works.com,0,Winterfeldtstr 255,23/10/2011,0-1,USD,10000
11336,204,Shaun Raji,8/03/1973,M,M,shaun21@adventure-works.com,0,"44, rue du Départ",27/09/2012,0-1,USD,20000
11337,273,Jerome Romero,21/03/1967,M,M,jerome7@adventure-works.com,0,7289 Brookview Dr.,9/03/2011,0-1,USD,10000
11338,154,Frank Navarro,6/08/1972,M,M,frank17@adventure-works.com,0,Buergermeister-ulrich-str 2987,11/10/2011,0-1,USD,20000
11339,202,Dennis She,5/01/1967,S,M,dennis25@adventure-works.com,0,"828, rue de Berri",7/10/2012,0-1,USD,20000
11340,192,Melody Munoz,3/04/1947,M,F,melody8@adventure-works.com,0,"9, avenue Reille",27/10/2012,0-1,USD,10000
11341,236,Randy Zeng,18/02/1942,M,M,randy24@adventure-works.com,0,2334 Brandywine Way,11/04/2011,0-1,USD,20000
11342,191,Marshall Wang,7/03/1973,M,M,marshall0@adventure-works.com,0,"68062, rue des Grands Champs",12/07/2013,0-1,USD,30000
11343,264,Arthur Carlson,9/03/1975,M,M,arthur41@adventure-works.com,0,6507 Fieldcrest Dr.,4/04/2011,0-1,USD,10000
11344,262,Jessie Jimenez,21/01/1963,M,F,jessie3@adventure-works.com,0,5723 C Wharton Way,13/05/2011,0-1,USD,10000
11345,224,Robin Ramos,9/09/1962,S,F,robin13@adventure-works.com,0,"6, rue de l´Esplanade",22/10/2012,0-1,USD,10000
11346,196,Deanna Gutierrez,18/05/1966,S,F,deanna37@adventure-works.com,0,Attaché de Presse,1/10/2012,0-1,USD,10000
11347,156,Roy Navarro,17/06/1972,M,M,roy30@adventure-works.com,0,Viktoria-Luise-Platz 43,16/03/2013,0-1,USD,10000
11348,151,Shawn Rai,21/03/1961,M,M,shawn19@adventure-works.com,0,Westheimer Straße 7606,31/03/2013,0-1,USD,10000
11349,134,Mindy Luo,30/08/1965,M,F,mindy10@adventure-works.com,0,Brunnenstr 7566,13/01/2014,2-5,USD,10000
11350,265,Cara Zhou,14/07/1942,M,F,cara5@adventure-works.com,0,7280 Greendell Pl,5/02/2013,0-1,USD,30000
11351,253,Anne Ramos,2/04/1950,S,F,anne19@adventure-works.com,0,7113 Eastgate Ave.,12/06/2011,0-1,USD,20000
11352,222,Raymond Rodriguez,4/09/1945,M,M,raymond20@adventure-works.com,0,"24, impasse Ste-Madeleine",1/05/2013,0-1,USD,10000
11353,271,Carrie Ortega,9/12/1946,S,F,carrie19@adventure-works.com,0,1883 Cowell Rd.,12/06/2011,0-1,USD,30000
11354,119,Deanna Suarez,23/08/1947,M,F,deanna45@adventure-works.com,0,Dunckerstr 22525,3/12/2013,0-1,USD,20000
11355,275,Roberto Gutierrez,26/06/1948,M,M,roberto11@adventure-works.com,0,3545 Chickpea Ct.,26/09/2013,0-1,USD,40000
11356,6,Terrence Carson,24/11/1985,S,M,terrence15@adventure-works.com,0,6613 Thornhill Place,10/05/2011,2-5,USD,10000
11357,21,Ramon Ye,19/09/1984,S,M,ramon9@adventure-works.com,0,3245 Vista Oak Dr.,18/06/2011,2-5,USD,10000
11358,2,Cynthia Malhotra,10/05/1984,S,F,cynthia9@adventure-works.com,0,6757 Pamplona Ct.,28/06/2011,0-1,USD,10000
11359,7,Jarrod Prasad,3/03/1984,S,M,jarrod9@adventure-works.com,0,7657 H St.,13/06/2011,0-1,USD,10000
11360,26,Tyrone Serrano,30/01/1984,S,M,tyrone15@adventure-works.com,0,3767 View Dr.,27/06/2011,2-5,USD,10000
11361,10,Cindy Ramos,26/10/1982,M,F,cindy22@adventure-works.com,0,6565 Jamie Way,1/10/2013,0-1,USD,10000
11362,33,Damien Shan,11/05/1983,M,M,damien26@adventure-works.com,0,5312 Riverwood Circle,29/03/2013,0-1,USD,10000
11363,35,Julian Ross,19/04/1983,S,M,julian5@adventure-works.com,0,3346 Larkwood Ct.,8/06/2011,0-1,USD,10000
11364,34,Jennifer Collins,22/03/1985,S,F,jennifer6@adventure-works.com,1,4536 Killdeer Court,7/06/2011,2-5,USD,10000
11365,29,Brittney Sun,6/12/1984,S,F,brittney12@adventure-works.com,1,8856 Mt. Wilson Way,31/05/2011,1-2,USD,10000
11366,37,Virginia Patel,23/04/1985,M,F,virginia4@adventure-works.com,0,3118 Creekside Drive,24/06/2013,0-1,USD,20000
11367,12,Calvin Nara,21/08/1984,M,M,calvin15@adventure-works.com,0,5795 Morning Glory Dr.,7/07/2013,0-1,USD,20000
11368,26,Edward Miller,24/05/1984,S,M,edward28@adventure-works.com,1,598 Limeridge Drive,24/06/2011,1-2,USD,10000
11369,29,Ashlee Tang,1/02/1984,M,F,ashlee11@adventure-works.com,0,4111 Vista Diablo,5/07/2013,0-1,USD,20000
11370,38,Alicia Xu,29/09/1983,M,F,alicia3@adventure-works.com,0,3743 Grenadine Way,13/07/2013,0-1,USD,20000
11371,26,Lacey Jai,24/11/1983,M,F,lacey1@adventure-works.com,0,6208 Prestwick Dr.,7/11/2013,0-1,USD,20000
11372,20,Wendy Romero,12/11/1983,S,F,wendy8@adventure-works.com,0,24 San Vincente Drive,7/06/2011,0-1,USD,20000
11373,135,Carly Luo,16/09/1954,M,F,carly5@adventure-works.com,0,Hellweg 4644,27/08/2013,0-1,USD,30000
11374,162,Jimmy Ortega,25/12/1948,S,M,jimmy26@adventure-works.com,0,Postfach 11 11 22,15/04/2013,0-1,USD,30000
11375,240,Francisco Martinez,5/11/1948,M,M,francisco19@adventure-works.com,0,5508 Glenmount Dr.,17/10/2013,0-1,USD,30000
11376,268,Lance Vazquez,7/12/1948,S,M,lance14@adventure-works.com,0,9159 Shepberry Court,15/10/2013,0-1,USD,40000
11377,161,David Robinett,23/08/1966,M,M,david22@adventure-works.com,0,Pappelallee 6667,28/02/2013,0-1,USD,30000
11378,184,Shannon Liang,19/11/1965,S,F,shannon15@adventure-works.com,1,7445 Meaham Drive,17/10/2012,2-5,USD,10000
11379,214,Gary Vazquez,13/05/1976,M,M,gary25@adventure-works.com,1,"5, rue de la Cavalerie",2/10/2012,2-5,USD,10000
11380,175,Mitchell Kumar,29/08/1964,S,M,mitchell7@adventure-works.com,0,Husemann Straße 6464,11/10/2011,1-2,USD,20000
11381,249,Meredith Raman,18/08/1970,M,F,meredith11@adventure-works.com,0,6092 Chestnut,12/06/2011,2-5,USD,20000
11382,189,Edward Patterson,15/07/1974,M,M,edward59@adventure-works.com,0,"211, avenue Foch",3/11/2012,2-5,USD,20000
11383,206,Marie Gill,25/02/1966,M,F,marie37@adventure-works.com,0,"571, rue Malar",1/01/2014,0-1,USD,30000
11384,211,Tiffany Wang,13/10/1971,M,F,tiffany1@adventure-works.com,0,"5, rue Malar",2/08/2013,0-1,USD,30000
11385,279,Miguel Allen,8/08/1971,S,M,miguel24@adventure-works.com,0,6834 Violetta,6/07/2013,0-1,USD,30000
11386,127,Jaclyn Cai,2/11/1971,M,F,jaclyn22@adventure-works.com,0,Postfach 55 00 00,2/11/2013,0-1,USD,30000
11387,238,Megan Ramirez,29/11/1964,S,F,megan44@adventure-works.com,0,507 Sahara Drive,26/07/2011,0-1,USD,40000
11388,279,Joseph Martin,20/01/1965,M,M,joseph21@adventure-works.com,0,7028 San Gabriel Dr.,3/07/2011,0-1,USD,40000
11389,130,Karl Shan,20/04/1981,S,M,karl11@adventure-works.com,1,Nollendorfplatz 48,17/11/2013,2-5,USD,10000
11390,208,Christine Raji,17/04/1976,S,F,christine16@adventure-works.com,1,"11, boulevard Tremblay",7/11/2013,2-5,USD,10000
11391,135,Lindsay Xie,25/06/1976,S,F,lindsay3@adventure-works.com,2,Am Grossen Dern 4624,26/10/2013,0-1,USD,10000
11392,131,Willie Zhao,3/02/1981,S,M,willie8@adventure-works.com,2,Königstr 282,29/03/2013,0-1,USD,10000
11393,182,Kurt Pal,17/07/1974,S,M,kurt12@adventure-works.com,2,"55, avenue de l´ Union Centrale",16/07/2013,0-1,USD,10000
11394,259,George McDonald,22/04/1975,S,M,george13@adventure-works.com,2,9186 West Boyd Rd.,4/07/2011,0-1,USD,10000
11395,118,Beth Gutierrez,16/04/1976,S,F,beth13@adventure-works.com,0,Rehstr 1346,14/11/2011,0-1,USD,30000
11396,175,Ian Lopez,4/04/1975,M,M,ian27@adventure-works.com,2,Zur Lindung 6,26/10/2013,0-1,USD,10000
